x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,y
330000,0,28,1,330000,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,2,3,3,1,4,3,3,-999,2,3,-999,-999,1,-999,5,3,3,4,1,4,4,4,3,4,5,5,6,4,3,169,126,158,1,1,1,0,0,2,3,2,0,1,1,4,4,4,4,4,4,1,0,7,0,0,3,1,1,-1,1,0,1,-1,1,1
430000,0,58,0,430000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,99998,3,3,2,4,2,3,2,4,1,3,145,85,145,3,2,2,0,0,0,4,4,0,0,1,4,4,3,3,3,3,2,0,3,0,0,1,1,1,-1,-999,0,0,2,8,1
440000,0,23,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,3,3,3,2,1,1,2,4,3,3,-999,3,-999,3,1,-999,5,5,3,3,1,6,6,3,3,3,5,5,6,5,3,180,146,182,2,1,1,0,0,0,2,2,1,1,1,4,4,4,4,4,4,2,0,8,0,0,3,3,1,1,1,0,1,1,1,0
420000,1,42,1,420000,0,0,0,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,99999,99999,99999,1,1,1,1,0,1,0,1,3,3,3,2,2,3,4,4,4,1,-999,1,-999,3,1,-999,5,4,2,2,1,3,4,4,4,4,7,7,8,6,3,185,165,184,4,1,1,0,0,0,2,2,0,1,1,4,4,3,4,3,3,1,1,8,1,0,3,3,2,1,0,0,1,-1,8,1
440000,0,68,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,3,3,1,3,4,6,6,3,2,3,180,150,181,2,1,1,0,0,0,1,1,1,0,1,4,4,3,3,3,3,2,1,6,0,0,1,1,1,0,0,0,1,-1,8,0
310000,1,38,0,320000,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,2,2,2,3,4,3,1,4,4,2,2,2,4,4,1,-999,2,2,2,5,4,4,3,1,2,2,5,5,4,3,3,160,126,160,2,1,1,0,0,0,2,2,0,0,1,4,4,4,4,4,4,1,0,6,1,0,3,1,1,-1,0,-1,1,-1,8,0
350000,0,23,1,350000,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,5,5,2,2,4,4,7,8,0,2,165,100,162,2,3,2,0,0,0,2,3,1,0,1,4,4,4,4,4,4,1,1,-999,0,0,3,2,1,-2,0,-2,1,0,1,0
310000,1,38,1,310000,0,0,1,1,1,1,1,2,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,4,2,2,4,4,4,1,-999,3,2,2,2,3,5,5,1,4,4,4,4,5,2,3,174,140,184,2,1,1,0,0,0,3,3,0,1,1,4,4,3,3,4,3,1,0,7,0,0,4,4,1,-1,1,0,1,0,2,0
430000,1,26,1,430000,0,0,1,2,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2009,2,3,2,1,3,3,3,3,3,3,4,5,7,5,3,164,122,164,1,1,3,0,0,0,5,1,0,0,1,4,4,3,2,4,3,1,0,5,1,0,4,4,4,-1,1,2,1,1,2,0
360000,1,37,0,360000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,2,1,4,3,3,3,4,3,3,3,4,1,4,158,120,158,2,1,2,0,0,0,2,3,0,0,1,4,4,4,4,4,4,1,1,8,0,0,1,1,1,1,-1,0,0,0,2,0
430000,0,38,0,430000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,4,2,4,1,3,3,1,5,2,4,5,7,1,3,158,109,155,3,2,1,0,0,35,2,3,0,0,1,4,4,4,4,4,4,1,0,7,0,0,2,1,1,1,-1,2,1,1,6,1
510000,1,47,0,510000,0,0,0,1,2,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,2,3,3,3,3,2,1,-999,-999,3,-999,3,-999,3,1,-999,3,3,2,2,1,3,3,1,4,4,5,5,5,3,3,152,112,152,3,1,1,0,0,0,2,3,0,0,1,4,4,4,4,4,4,2,1,6,1,0,2,3,1,0,0,0,1,0,2,0
650000,1,37,1,650000,0,0,1,1,99998,2,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,2,2,2,4,3,1,1,1,2,1,1,3,4,3,1,-999,2,2,2,3,99998,4,4,3,4,4,5,5,6,3,3,172,144,160,4,3,3,0,0,0,3,2,0,0,1,4,4,3,4,4,4,1,1,9,0,0,4,1,1,1,0,0,0,-1,8,1
210000,0,47,0,210000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,3,2,6,6,1,3,2,5,5,5,7,3,165,150,165,3,1,1,0,0,4,2,2,0,0,1,4,4,4,4,4,4,1,1,6,1,0,1,1,1,0,-1,0,1,2,8,1
620000,0,22,0,620000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,3,2,6,6,2,1,4,9,7,10,7,2,160,110,157,1,1,1,0,0,4,1,1,0,0,1,4,4,4,4,4,4,2,1,-999,0,0,3,2,1,-999,-999,0,1,-2,1,0
440000,1,38,0,430000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,99998,3,3,1,1,3,1,2,3,1,2,150,92,150,3,2,1,0,0,7,3,3,0,0,1,4,4,3,3,3,3,1,1,4,0,0,2,1,1,-999,-1,-2,1,-3,1,0
620000,0,70,0,620000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,99998,3,2,4,4,4,2,3,2,4,3,152,140,154,5,4,1,0,1,0,1,1,0,0,1,4,4,3,2,3,3,1,1,6,0,1,1,1,1,-1,-1,0,1,0,8,0
370000,0,20,0,370000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,2,6,6,1,5,2,0,4,7,3,3,172,112,172,1,1,2,0,0,0,2,2,0,0,1,4,4,4,4,4,4,2,1,8,0,0,3,1,1,-999,-1,0,1,-1,2,0
420000,1,46,1,420000,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000,3,2,2,2,3,3,3,2,4,2,3,2,0,1,2,173,185,167,2,3,1,0,0,0,2,2,1,1,1,4,2,3,2,3,3,2,0,-999,1,0,2,1,1,-1,1,-1,1,-1,8,0
370000,1,24,0,370000,0,0,1,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,2,2,2,3,4,1,1,-999,2,1,-999,2,-999,3,1,-999,3,3,2,2,1,4,4,1,4,4,4,4,6,5,3,167,120,165,1,1,1,0,0,0,1,2,0,0,1,4,3,3,3,3,3,2,0,5,0,0,4,4,4,1,1,0,1,0,2,1
210000,0,52,1,210000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,1,3,1,4,2,1,1,1,4,2,170,140,170,3,2,2,0,0,0,4,2,0,0,1,4,3,4,4,4,3,1,1,3,0,0,1,2,1,-1,-1,-1,1,-1,2,1
440000,1,47,0,420000,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,2,2,1,1,2,1,1,2,3,-999,2,-999,4,1,-999,2,2,1,2,3,3,4,3,4,2,2,2,1,1,3,171,140,170,3,2,1,0,0,0,3,2,0,0,1,4,3,3,2,3,3,1,0,7,1,0,2,-999,2,0,-1,0,1,-1,2,0
500000,1,46,1,500000,1,0,0,1,2,2,2,2,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,99999,99999,99999,1,1,1,1,0,0,1,0,2,3,3,4,3,1,1,-999,2,2,2,2,2,2,1,-999,5,3,2,4,3,4,3,2,4,3,4,4,4,2,3,165,150,163,1,1,1,0,0,0,2,2,0,0,1,4,3,4,4,4,4,2,1,9,0,0,4,4,1,0,1,0,1,0,8,0
330000,1,46,1,330000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,5,1,5,5,1,1,4,7,6,10,3,3,172,168,169,2,1,1,0,0,0,2,2,1,1,1,4,4,4,4,4,4,1,1,10,0,0,2,1,1,-1,-1,2,1,2,7,1
440000,1,45,0,440000,0,0,0,1,99998,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,1,1,4,1,-999,-999,-999,-999,-999,-999,-999,1,-999,2,2,2,1,1,5,5,3,3,3,5,7,6,5,2,150,102,140,2,1,1,1,0,0,3,3,0,0,1,4,4,4,4,4,4,2,1,4,1,0,1,1,1,0,0,0,1,1,1,1
520000,0,42,1,520000,0,0,0,1,1,99999,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,4,1,2,1,3,2,1,4,2,4,2,5,1,4,160,142,149,3,1,1,0,0,0,1,2,1,1,1,3,2,3,2,4,3,2,0,4,0,0,1,1,-999,-999,-1,-2,1,1,8,0
370000,0,49,1,370000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,1,2,3,3,3,3,3,3,3,3,3,1,-999,4,3,2,2,3,4,4,2,2,4,0,4,0,3,3,163,105,160,2,2,2,0,0,0,2,2,1,1,1,3,4,3,3,3,3,2,1,6,0,0,2,1,1,0,0,0,1,1,8,1
210000,0,50,0,210000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,6,5,1,4,4,5,4,7,1,3,153,110,154,4,1,1,0,0,0,3,2,0,0,1,4,4,4,3,4,3,1,1,-999,1,0,1,1,1,-999,0,2,1,0,8,1
220000,0,26,0,220000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,2,3,2,6,4,1,5,3,5,5,6,5,3,163,110,155,2,1,1,0,0,-999,2,3,0,0,1,4,4,4,4,4,3,2,1,5,0,0,-999,1,1,-999,-999,0,1,-1,8,1
120000,0,58,0,120000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,1,1,3,1,5,5,2,4,4,5,5,4,5,3,162,130,160,2,2,2,0,0,0,2,2,0,0,1,1,2,3,4,3,3,1,1,5,0,0,1,1,1,-999,1,-1,1,0,8,1
220000,0,60,1,220000,0,0,0,99999,99998,99999,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,6,1,1,5,5,1,10,1,1,3,155,85,150,5,5,4,1,1,0,5,1,1,0,1,4,3,4,3,4,3,1,1,4,0,0,1,-999,-999,0,-999,-1,0,-2,8,1
440000,1,22,1,440000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,5,6,3,2,4,4,3,6,3,2,175,120,173,2,1,1,0,0,0,2,3,0,0,1,4,4,4,4,4,4,2,1,8,0,0,3,1,1,-999,-999,-1,1,-1,2,0
370000,0,41,0,370000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,2,1,6,6,1,4,4,7,4,7,3,3,156,160,156,2,1,1,0,0,0,2,2,0,0,1,4,4,3,3,3,3,1,1,7,1,0,2,2,1,1,-1,0,1,2,2,1
370000,1,54,0,370000,0,0,1,1,99998,1,99998,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,4,4,3,2,4,3,5,0,0,3,3,160,128,160,3,1,1,0,0,0,3,1,0,0,1,4,4,3,3,3,3,1,1,7,0,0,2,2,1,1,-999,0,1,-1,8,0
350000,0,43,0,350000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,4,1,3,6,5,1,2,2,6,6,10,5,2,154,124,150,3,1,1,0,0,4,3,3,0,1,1,4,4,3,3,3,3,2,1,5,1,0,1,1,1,-999,-1,0,1,-1,8,1
370000,1,15,1,370000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,4,3,1,99998,5,5,1,1,4,5,5,6,4,2,170,110,170,1,1,1,0,0,0,2,2,0,0,1,4,4,4,4,4,3,1,0,8,0,0,2,2,1,-999,0,0,1,0,2,0
620000,0,32,0,620000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,3,1,1,6,4,2,4,3,5,7,7,5,3,160,90,160,2,2,1,0,0,0,2,3,0,0,1,4,3,3,2,4,3,1,1,6,0,0,1,2,1,0,-1,0,1,0,1,1
370000,1,32,0,410000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,99998,5,5,1,1,4,6,5,6,4,3,165,130,165,1,1,1,0,0,0,2,1,0,0,1,4,4,4,4,4,4,2,0,9,0,0,1,1,1,-999,0,0,1,1,8,1
330000,0,55,1,330000,0,0,0,1,99999,1,99999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,3,1,1,3,3,4,4,-999,2,-999,-999,-999,1,-999,2,1,1,1,1,5,3,3,2,4,3,2,0,1,1,164,130,160,3,2,1,1,0,0,3,3,1,0,2,1,1,2,1,2,1,1,1,-999,0,0,-999,1,1,0,-1,0,1,-1,2,1
510000,0,76,0,510000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,3,2,3,6,6,1,1,5,8,8,8,9,4,145,98,146,3,1,1,0,0,0,3,3,0,0,1,4,4,4,3,3,3,2,0,7,0,0,1,3,1,0,-999,1,1,0,8,0
410000,0,45,1,410000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,3,1,1,4,2,2,2,0,2,3,173,140,175,3,1,1,0,0,0,3,3,1,0,1,4,4,4,4,4,3,1,1,6,0,0,1,1,1,-1,-1,0,1,-1,1,1
530000,0,30,0,530000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,2,2,2,4,4,1,4,2,1,-999,4,-999,4,1,-999,2,2,2,2,2,5,4,1,4,4,4,3,6,3,3,158,94,158,4,1,1,0,0,0,2,2,0,1,1,2,3,3,1,3,3,1,1,5,0,0,2,1,1,0,-1,0,1,0,1,0
650000,0,42,0,650000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,99998,6,6,1,4,4,6,4,8,5,3,160,136,158,3,1,1,0,0,-999,1,4,1,1,2,3,3,3,3,3,3,2,0,5,1,1,1,-999,-999,-999,-999,0,1,1,8,1
510000,0,41,1,510000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,2,4,4,2,1,-999,1,3,-999,-999,-999,2,1,-999,2,2,1,2,1,4,4,1,4,4,6,3,6,0,3,171,140,170,1,1,1,0,0,5,1,3,0,0,1,3,3,4,3,3,3,2,1,6,1,0,2,1,1,-1,-999,1,1,-1,2,0
610000,1,44,1,610000,1,0,1,1,2,1,2,2,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,3,3,2,4,4,2,-999,-999,2,2,-999,3,-999,4,0,-999,4,3,3,5,3,3,3,3,3,4,4,0,5,7,3,180,172,175,1,1,2,0,0,0,2,2,1,1,1,4,4,3,4,4,4,1,0,6,0,0,5,5,4,-2,2,-1,1,2,1,0
440000,1,48,1,440000,1,0,0,99998,99998,99998,99998,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,4,2,1,1,3,2,1,-999,2,-999,2,1,-999,5,4,3,4,1,3,3,3,3,3,7,6,8,1,3,168,130,170,3,1,1,0,0,0,3,3,1,0,1,4,3,3,3,3,3,2,1,8,1,0,3,1,1,0,1,0,1,1,2,0
410000,0,37,0,410000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99999,99999,99999,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,2,1,5,3,3,3,3,5,5,5,2,3,158,109,141,3,2,2,0,0,0,3,3,0,0,2,4,4,4,2,3,3,2,1,7,0,0,-999,1,1,0,-1,0,1,-1,8,0
370000,0,47,1,370000,0,0,0,99998,1,99998,1,99998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,4,3,1,1,1,1,4,-999,4,-999,4,1,-999,5,5,5,2,1,4,4,1,5,4,5,4,5,3,2,180,134,180,1,1,1,0,0,0,2,2,1,0,1,4,4,4,4,4,4,2,1,9,0,0,1,1,1,1,0,2,1,1,2,1
440000,1,39,0,430000,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,3,2,3,4,4,4,3,3,1,1,4,4,4,3,0,-999,3,4,2,1,3,6,6,1,5,5,5,5,5,1,4,157,130,150,2,1,1,0,0,0,1,3,0,0,1,1,4,4,3,4,4,1,1,5,0,1,4,1,1,-1,0,2,1,-2,8,0
440000,1,21,0,440000,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,3,3,2,3,4,4,4,4,4,1,4,4,4,1,-999,2,2,2,1,3,4,4,3,5,4,7,4,8,5,3,156,84,148,3,1,2,0,0,0,3,2,0,0,1,1,2,2,2,2,2,1,0,3,0,0,2,2,1,0,0,-2,1,-1,3,0
320000,0,24,1,320000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,2,2,2,3,1,1,-999,-999,-999,1,1,2,2,3,1,-999,5,2,2,2,3,6,6,1,5,4,4,3,7,4,3,170,160,167,2,1,1,0,1,3,3,3,0,0,1,4,4,3,4,3,3,1,1,5,0,1,2,2,1,1,1,0,1,1,8,1
110000,1,49,0,110000,1,0,0,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,2,2,2,4,1,2,1,1,1,3,2,3,3,4,1,-999,3,3,3,1,1,5,3,1,3,3,4,4,4,3,3,158,126,156,3,1,1,1,0,0,2,2,0,0,1,4,4,3,3,3,3,1,1,5,1,0,4,2,1,-1,0,0,1,-1,8,1
530000,0,49,1,530000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,3,2,5,6,1,5,4,6,6,6,1,3,164,118,166,3,5,1,1,1,70,3,2,1,0,2,4,4,3,4,4,4,1,1,7,0,0,2,1,1,0,1,0,1,0,2,1
330000,1,61,1,330000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,5,1,6,4,3,3,4,0,0,0,0,4,155,110,145,3,1,1,0,1,15,2,2,1,0,1,4,4,4,4,4,4,1,0,6,0,1,2,1,1,-1,-1,2,1,2,8,1
610000,0,50,0,610000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,1,1,1,6,3,1,4,4,1,1,1,1,3,163,110,160,2,2,2,0,0,0,2,2,0,0,1,4,4,3,3,3,3,1,1,3,0,1,2,1,1,-2,-1,0,1,1,8,0
510000,1,39,0,510000,0,0,0,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,4,3,3,2,4,4,3,4,4,4,4,1,-999,1,0,0,0,99998,2,2,3,3,1,1,1,2,5,3,160,119,160,3,3,2,1,0,0,2,2,0,0,1,4,4,4,4,4,4,2,1,9,1,0,2,1,1,-1,-1,0,1,-1,2,1
610000,0,41,0,610000,0,0,0,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,1,1,3,-999,-999,-999,1,-999,-999,-999,-999,1,-999,2,1,1,1,3,2,1,5,5,4,2,1,5,8,2,165,130,165,4,1,1,0,0,0,2,2,0,0,1,4,4,3,4,4,4,2,1,8,1,0,2,4,1,-1,-1,0,1,1,8,0
440000,1,59,1,440000,0,0,0,1,99998,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,5,3,5,99998,4,5,1,4,4,2,2,2,1,3,163,120,161,3,1,1,0,0,-999,2,2,1,0,1,4,4,3,3,3,3,2,1,5,1,0,3,1,1,1,-999,0,1,1,8,0
